Year,Cause_Code,Cause_Name,State,Deaths,Age_Adjusted_Rate,Rate_Category,Deaths_Rate_Scaled
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,594,12.4,Low,0.594
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,1231,17.6,Low,1.231
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,1433,15.0,Low,1.433
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,661,13.2,Low,0.661
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,612,22.6,Low,0.612
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,907,15.0,Low,0.907
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,116,12.0,Low,0.116
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nebraska,254,13.3,Low,0.254
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,329,21.0,Low,0.329
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,106,9.0,Low,0.106
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1495,17.0,Low,1.495
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,152,9.3,Low,0.152
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2440,12.5,Low,2.44
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,1315,17.6,Low,1.315
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,67,8.0,Low,0.067
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,1829,15.6,Low,1.829
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,536,15.0,Low,0.536
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,295,8.2,Low,0.295
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,2677,17.8,Low,2.677
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,123,9.9,Low,0.123
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,539,14.5,Low,0.539
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,130,14.7,Low,0.13
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,565,10.2,Low,0.565
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,1870,11.4,Low,1.87
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,37251,13.5,Low,37.251
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,170,11.3,Low,0.17
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,62,10.0,Low,0.062
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,1118,17.9,Low,1.118
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,293,5.4,Low,0.293
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,378,17.9,Low,0.378
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,751,13.1,Low,0.751
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,45,9.9,Low,0.045
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2313,52.2,Medium,2.313
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,294,55.9,Medium,0.294
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,2214,44.8,Low,2.214
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1287,47.6,Low,1.287
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,9198,28.7,Low,9.198
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,1519,39.0,Low,1.519
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1034,29.3,Low,1.034
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,267,35.3,Low,0.267
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District Of Columbia,161,28.4,Low,0.161
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,5961,35.7,Low,5.961
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3078,41.5,Low,3.078
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,293,24.3,Low,0.293
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,597,48.3,Low,0.597
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4125,33.7,Low,4.125
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2309,38.4,Low,2.309
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1123,35.2,Low,1.123
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1126,40.7,Low,1.126
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,1730,43.3,Low,1.73
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,1940,44.7,Low,1.94
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,458,34.9,Low,0.458
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1296,25.9,Low,1.296
1999,All Causes,All causes,Montana,8128,857.6,Very High,8.128
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,1303,19.6,Low,1.303
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,3188,32.8,Low,3.188
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,1772,35.8,Low,1.772
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1642,58.9,Medium,1.642
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,2465,43.2,Low,2.465
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,461,50.3,Medium,0.461
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,668,37.3,Low,0.668
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,710,38.5,Low,0.71
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,329,27.5,Low,0.329
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,2227,26.2,Low,2.227
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,969,55.9,Medium,0.969
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,4797,25.2,Low,4.797
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,3290,42.1,Low,3.29
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,267,38.4,Low,0.267
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,3630,31.8,Low,3.63
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,1609,46.3,Low,1.609
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1199,34.7,Low,1.199
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,4614,35.3,Low,4.614
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,243,21.5,Low,0.243
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,1901,49.2,Low,1.901
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,351,44.8,Low,0.351
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,2677,47.8,Low,2.677
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,7227,37.6,Low,7.227
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,United States,97860,35.3,Low,97.86
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,650,33.4,Low,0.65
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,209,34.2,Low,0.209
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2214,33.2,Low,2.214
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,1914,33.3,Low,1.914
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,798,42.0,Low,0.798
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,1955,35.6,Low,1.955
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,258,52.8,Medium,0.258
1999,All Causes,All causes,Alabama,44806,1009.3,,44.806
1999,All Causes,All causes,Alaska,2708,838.9,Very High,2.708
1999,All Causes,All causes,Arizona,40050,818.4,Very High,40.05
1999,All Causes,All causes,Arkansas,27925,975.3,Very High,27.925
1999,All Causes,All causes,California,229380,802.3,Very High,229.38
1999,All Causes,All causes,Colorado,27114,801.8,Very High,27.114
1999,All Causes,All causes,Connecticut,29446,783.2,Very High,29.446
1999,All Causes,All causes,Delaware,6666,881.6,Very High,6.666
1999,All Causes,All causes,District Of Columbia,6076,1087.3,,6.076
1999,All Causes,All causes,Florida,163224,812.8,Very High,163.224
1999,All Causes,All causes,Georgia,62028,964.9,Very High,62.028
1999,All Causes,All causes,Hawaii,8270,688.8,Very High,8.27
1999,All Causes,All causes,Idaho,9579,825.2,Very High,9.579
1999,All Causes,All causes,Illinois,108436,905.1,Very High,108.436
1999,All Causes,All causes,Indiana,55303,934.7,Very High,55.303
1999,All Causes,All causes,Iowa,28411,806.4,Very High,28.411
1999,All Causes,All causes,Kansas,24472,848.1,Very High,24.472
1999,All Causes,All causes,Kentucky,39321,1004.1,,39.321
1999,All Causes,All causes,Louisiana,41238,1021.6,,41.238
1999,All Causes,All causes,Maine,12261,865.9,Very High,12.261
1999,All Causes,All causes,Maryland,43089,907.0,Very High,43.089
1999,All Causes,All causes,Massachusetts,55840,814.1,Very High,55.84
1999,All Causes,All causes,Michigan,87232,916.4,Very High,87.232
1999,All Causes,All causes,Minnesota,38537,784.5,Very High,38.537
1999,All Causes,All causes,Mississippi,28185,1043.4,,28.185
1999,All Causes,All causes,Missouri,55931,945.0,Very High,55.931
1999,All Causes,All causes,Nebraska,15579,830.1,Very High,15.579
1999,All Causes,All causes,Nevada,15082,935.9,Very High,15.082
1999,All Causes,All causes,New Hampshire,9537,815.5,Very High,9.537
1999,All Causes,All causes,New Jersey,73981,853.7,Very High,73.981
1999,All Causes,All causes,New Mexico,13676,842.2,Very High,13.676
1999,All Causes,All causes,New York,159927,833.4,Very High,159.927
1999,All Causes,All causes,North Carolina,69600,933.0,Very High,69.6
1999,All Causes,All causes,North Dakota,6103,796.8,Very High,6.103
1999,All Causes,All causes,Ohio,108517,934.0,Very High,108.517
1999,All Causes,All causes,Oklahoma,34700,979.0,Very High,34.7
1999,All Causes,All causes,Oregon,29422,837.6,Very High,29.422
1999,All Causes,All causes,Pennsylvania,130283,896.4,Very High,130.283
1999,All Causes,All causes,Rhode Island,9708,807.5,Very High,9.708
1999,All Causes,All causes,South Carolina,36053,973.5,Very High,36.053
1999,All Causes,All causes,South Dakota,6953,808.4,Very High,6.953
1999,All Causes,All causes,Tennessee,53765,980.4,Very High,53.765
1999,All Causes,All causes,Texas,146858,886.6,Very High,146.858
1999,All Causes,All causes,United States,2391399,875.6,Very High,2391.399
1999,All Causes,All causes,Utah,12058,781.6,Very High,12.058
1999,All Causes,All causes,Vermont,4993,812.9,Very High,4.993
1999,All Causes,All causes,Virginia,55320,889.6,Very High,55.32
1999,All Causes,All causes,Washington,43865,815.1,Very High,43.865
1999,All Causes,All causes,West Virginia,21049,1012.3,,21.049
1999,All Causes,All causes,Wisconsin,46672,831.5,Very High,46.672
1999,All Causes,All causes,Wyoming,4042,895.4,Very High,4.042
1999,Alzheimer's disease (G30),Alzheimer's disease,Alabama,772,17.8,Low,0.772
1999,Alzheimer's disease (G30),Alzheimer's disease,Alaska,24,11.9,Low,0.024
1999,Alzheimer's disease (G30),Alzheimer's disease,Arizona,963,20.8,Low,0.963
1999,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,434,14.8,Low,0.434
1999,Alzheimer's disease (G30),Alzheimer's disease,California,4532,16.6,Low,4.532
1999,Alzheimer's disease (G30),Alzheimer's disease,Colorado,756,24.5,Low,0.756
1999,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,449,11.4,Low,0.449
1999,Alzheimer's disease (G30),Alzheimer's disease,Delaware,107,15.0,Low,0.107
1999,Alzheimer's disease (G30),Alzheimer's disease,District Of Columbia,53,9.5,Low,0.053
1999,Alzheimer's disease (G30),Alzheimer's disease,Florida,3059,14.3,Low,3.059
1999,Alzheimer's disease (G30),Alzheimer's disease,Georgia,1080,18.8,Low,1.08
1999,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,109,9.4,Low,0.109
1999,Alzheimer's disease (G30),Alzheimer's disease,Idaho,243,21.4,Low,0.243
1999,Alzheimer's disease (G30),Alzheimer's disease,Illinois,1908,15.9,Low,1.908
1999,Alzheimer's disease (G30),Alzheimer's disease,Indiana,1106,18.9,Low,1.106
1999,Alzheimer's disease (G30),Alzheimer's disease,Iowa,706,18.2,Low,0.706
1999,Alzheimer's disease (G30),Alzheimer's disease,Kansas,511,16.6,Low,0.511
1999,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,728,19.3,Low,0.728
1999,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,683,17.9,Low,0.683
1999,Alzheimer's disease (G30),Alzheimer's disease,Maine,429,29.6,Low,0.429
1999,Alzheimer's disease (G30),Alzheimer's disease,Maryland,681,15.4,Low,0.681
1999,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1182,16.5,Low,1.182
1999,Alzheimer's disease (G30),Alzheimer's disease,Michigan,1431,15.4,Low,1.431
1999,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1083,21.1,Low,1.083
1999,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,356,13.3,Low,0.356
1999,Alzheimer's disease (G30),Alzheimer's disease,Missouri,914,15.0,Low,0.914
1999,Alzheimer's disease (G30),Alzheimer's disease,Montana,205,21.4,Low,0.205
1999,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,331,16.3,Low,0.331
1999,Alzheimer's disease (G30),Alzheimer's disease,Nevada,174,13.6,Low,0.174
1999,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,266,23.2,Low,0.266
1999,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1041,12.0,Low,1.041
1999,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,248,16.4,Low,0.248
1999,Alzheimer's disease (G30),Alzheimer's disease,New York,1357,7.0,Low,1.357
1999,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,1456,20.8,Low,1.456
1999,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,155,18.1,Low,0.155
1999,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2099,18.2,Low,2.099
1999,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,553,15.4,Low,0.553
1999,Alzheimer's disease (G30),Alzheimer's disease,Oregon,866,24.1,Low,0.866
1999,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2192,14.4,Low,2.192
1999,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,219,17.0,Low,0.219
1999,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,690,20.5,Low,0.69
1999,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,155,16.3,Low,0.155
1999,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,944,17.9,Low,0.944
1999,Alzheimer's disease (G30),Alzheimer's disease,Texas,2833,18.5,Low,2.833
1999,Alzheimer's disease (G30),Alzheimer's disease,United States,44536,16.5,Low,44.536
1999,Alzheimer's disease (G30),Alzheimer's disease,Utah,245,17.3,Low,0.245
1999,Alzheimer's disease (G30),Alzheimer's disease,Vermont,127,20.5,Low,0.127
1999,Alzheimer's disease (G30),Alzheimer's disease,Virginia,917,15.9,Low,0.917
1999,Alzheimer's disease (G30),Alzheimer's disease,Washington,1577,29.8,Low,1.577
1999,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,314,15.0,Low,0.314
1999,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1170,19.9,Low,1.17
1999,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,103,23.9,Low,0.103
1999,Cerebrovascular diseases (I60-I69),Stroke,Alabama,3148,71.5,Medium,3.148
1999,Cerebrovascular diseases (I60-I69),Stroke,Alaska,171,71.2,Medium,0.171
1999,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2600,54.4,Medium,2.6
1999,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,2255,77.7,Medium,2.255
1999,Cerebrovascular diseases (I60-I69),Stroke,California,17962,64.5,Medium,17.962
1999,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1834,57.2,Medium,1.834
1999,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1933,50.0,Low,1.933
1999,Cerebrovascular diseases (I60-I69),Stroke,Delaware,365,49.4,Low,0.365
1999,Cerebrovascular diseases (I60-I69),Stroke,District Of Columbia,297,53.3,Medium,0.297
1999,Cerebrovascular diseases (I60-I69),Stroke,Florida,10560,50.5,Medium,10.56
1999,Cerebrovascular diseases (I60-I69),Stroke,Georgia,4416,72.3,Medium,4.416
1999,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,762,64.2,Medium,0.762
1999,Cerebrovascular diseases (I60-I69),Stroke,Idaho,771,67.5,Medium,0.771
1999,Cerebrovascular diseases (I60-I69),Stroke,Illinois,7714,64.4,Medium,7.714
1999,Cerebrovascular diseases (I60-I69),Stroke,Indiana,4057,69.0,Medium,4.057
1999,Cerebrovascular diseases (I60-I69),Stroke,Iowa,2317,62.1,Medium,2.317
1999,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1841,61.6,Medium,1.841
1999,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2710,70.4,Medium,2.71
1999,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2684,68.3,Medium,2.684
1999,Cerebrovascular diseases (I60-I69),Stroke,Maine,879,61.2,Medium,0.879
1999,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2892,63.3,Medium,2.892
1999,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,3548,50.4,Medium,3.548
1999,Cerebrovascular diseases (I60-I69),Stroke,Michigan,6041,64.3,Medium,6.041
1999,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2997,59.6,Medium,2.997
1999,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1854,69.2,Medium,1.854
1999,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3950,65.6,Medium,3.95
1999,Cerebrovascular diseases (I60-I69),Stroke,Montana,595,62.2,Medium,0.595
1999,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,1176,60.2,Medium,1.176
1999,Cerebrovascular diseases (I60-I69),Stroke,Nevada,882,59.4,Medium,0.882
1999,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,669,57.9,Medium,0.669
1999,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,4122,47.5,Low,4.122
1999,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,817,52.5,Medium,0.817
1999,Cerebrovascular diseases (I60-I69),Stroke,New York,8124,42.2,Low,8.124
1999,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,5626,77.9,Medium,5.626
1999,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,513,63.0,Medium,0.513
1999,Cerebrovascular diseases (I60-I69),Stroke,Ohio,7235,62.3,Medium,7.235
1999,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,2481,69.6,Medium,2.481
1999,Cerebrovascular diseases (I60-I69),Stroke,Oregon,2799,78.6,Medium,2.799
1999,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,8600,57.5,Medium,8.6
1999,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,633,50.4,Medium,0.633
1999,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2974,83.4,Medium,2.974
1999,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,547,60.0,Medium,0.547
1999,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,4103,76.3,Medium,4.103
1999,Cerebrovascular diseases (I60-I69),Stroke,Texas,10414,65.9,Medium,10.414
1999,Cerebrovascular diseases (I60-I69),Stroke,United States,167366,61.6,Medium,167.366
1999,Cerebrovascular diseases (I60-I69),Stroke,Utah,869,60.2,Medium,0.869
1999,Cerebrovascular diseases (I60-I69),Stroke,Vermont,344,55.8,Medium,0.344
1999,Cerebrovascular diseases (I60-I69),Stroke,Virginia,4110,68.7,Medium,4.11
1999,Cerebrovascular diseases (I60-I69),Stroke,Washington,3718,69.9,Medium,3.718
1999,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1323,63.1,Medium,1.323
1999,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,3869,67.5,Medium,3.869
1999,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,265,60.7,Medium,0.265
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Alabama,2179,48.6,Low,2.179
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,146,56.4,Medium,0.146
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,2553,51.2,Medium,2.553
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,1358,46.8,Low,1.358
1999,Chronic lower respiratory diseases (J40-J47),CLRD,California,13165,46.9,Low,13.165
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,1894,58.1,Medium,1.894
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,1435,37.8,Low,1.435
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,327,42.7,Low,0.327
1999,Chronic lower respiratory diseases (J40-J47),CLRD,District Of Columbia,166,29.9,Low,0.166
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,9131,43.1,Low,9.131
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,3056,49.1,Low,3.056
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,290,24.0,Low,0.29
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,568,49.5,Low,0.568
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,5155,43.2,Low,5.155
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,3053,51.6,Medium,3.053
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,1643,46.8,Low,1.643
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Kansas,1386,48.7,Low,1.386
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Kentucky,2327,59.0,Medium,2.327
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Louisiana,1610,40.2,Low,1.61
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Maine,751,52.6,Medium,0.751
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Maryland,1943,41.6,Low,1.943
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Massachusetts,2862,41.6,Low,2.862
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan,4316,45.3,Low,4.316
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,1994,41.3,Low,1.994
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,1267,47.2,Low,1.267
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,3068,51.7,Medium,3.068
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Montana,566,59.4,Medium,0.566
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Nebraska,945,50.6,Medium,0.945
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Nevada,1029,64.7,Medium,1.029
1999,Chronic lower respiratory diseases (J40-J47),CLRD,New Hampshire,592,51.0,Medium,0.592
1999,Chronic lower respiratory diseases (J40-J47),CLRD,New Jersey,3130,35.9,Low,3.13
1999,Chronic lower respiratory diseases (J40-J47),CLRD,New Mexico,848,52.9,Medium,0.848
1999,Chronic lower respiratory diseases (J40-J47),CLRD,New York,7086,36.9,Low,7.086
1999,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,3591,48.0,Low,3.591
1999,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,273,35.8,Low,0.273
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,5858,49.9,Low,5.858
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,1751,49.3,Low,1.751
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1765,50.4,Medium,1.765
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6141,41.1,Low,6.141
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,495,40.6,Low,0.495
1999,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1752,47.0,Low,1.752
1999,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,335,38.6,Low,0.335
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,2748,49.9,Low,2.748
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7518,46.8,Low,7.518
